1544686549.185534477 -0.249203961 -0.001447298 -0.388017405 -0.005405284 0.006629806 0.967902484 0.251180432
1544686549.285533190 -0.240395386 -0.028661163 -0.393604442 -0.005143632 0.005886273 0.967967737 0.250952895
1544686549.385517597 -0.232025007 -0.058117345 -0.396556062 -0.004719407 0.006334963 0.968030676 0.250707410
1544686549.485462904 -0.222865257 -0.088504270 -0.397234417 -0.004599799 0.006718663 0.968055783 0.250602678
1544686549.585465908 -0.212741126 -0.117945545 -0.397138584 -0.004406654 0.006377239 0.968017276 0.250763766
1544686549.685505390 -0.200121456 -0.145435168 -0.395991126 -0.004358788 0.005998833 0.968050400 0.250646042
1544686549.785466194 -0.185022520 -0.172462710 -0.393688626 -0.004816614 0.005559386 0.968056046 0.250625986
1544686549.885494471 -0.169040021 -0.198028045 -0.392423746 -0.005058549 0.004664269 0.968047833 0.250671197
1544686549.985469580 -0.152343300 -0.222422639 -0.390961055 -0.005330257 0.004183962 0.968079293 0.250552519
1544686550.085449457 -0.137118395 -0.244370732 -0.390186823 -0.005086201 0.003164032 0.968082157 0.250561483
1544686550.185443878 -28.873244778 13.842945578 2.699149925 0.031316029 0.007327630 0.975906568 0.215805429
1544686550.285429478 -30.792763015 14.743033597 2.874294066 0.028872716 0.007914009 0.976126205 0.215131047
1544686550.385468960 -32.721426953 15.643628406 3.053163602 0.026348385 0.009053899 0.976333616 0.214467854
1544686550.485422850 -34.656523908 16.544034196 3.234679690 0.023629780 0.010492653 0.976523665 0.213852917
1544686550.585460424 -36.600755055 17.446367024 3.418111765 0.020653180 0.011592824 0.976650205 0.213526180
1544686550.685411692 -38.549444135 18.349221029 3.602408895 0.017436411 0.013551416 0.976716775 0.213393235
1544686550.785423994 -40.504846656 19.255563781 3.785684745 0.013996943 0.014945427 0.976756844 0.213370071
1544686550.885412931 -42.465503534 20.164035653 3.965892989 0.011001612 0.017010614 0.976728927 0.213518633
1544686550.985410452 -44.430591281 21.075277092 4.143556822 0.008118617 0.019014524 0.976659972 0.213793908
1544686551.085429192 -46.399814423 21.990465476 4.319181559 0.005556674 0.020667161 0.976588749 0.214047673
1544686551.185441256 -44.125849839 21.226475180 -7.682815012 -0.191540002 0.053702371 0.955746125 0.216743690
1544686551.285387039 -45.736402661 22.003937231 -8.305976289 -0.200773194 0.055685660 0.953860818 0.216191515
1544686551.385428905 -47.314389286 22.770066092 -8.921758325 -0.210372617 0.057340980 0.951902821 0.215258899
1544686551.485438585 -48.857711982 23.521563675 -9.531910643 -0.219497127 0.058154970 0.950074948 0.214001412
1544686551.585424185 -50.364840630 24.255014003 -10.132812414 -0.228799494 0.059592443 0.948076921 0.212719730
1544686551.685415268 -51.834242077 24.968362967 -10.724850034 -0.238501095 0.060653497 0.945882212 0.211530665
1544686551.785365105 -53.263976511 25.659217259 -11.309851444 -0.247174684 0.063151075 0.943711069 0.210537492
1544686551.885382891 -54.652929413 26.327407454 -11.885095365 -0.255187753 0.065643902 0.941579615 0.209756806
1544686551.985380173 -55.997944127 26.972661331 -12.446106437 -0.262889180 0.068286200 0.939436660 0.209009656
1544686552.085373402 -57.297924200 27.594744782 -12.988347464 -0.270992100 0.071182377 0.937085412 0.208248126
1544686552.185356379 -63.222093289 31.296050581 -16.298326226 -0.283613823 0.083277707 0.930073838 0.218152881
1544686552.285393953 -64.661629138 31.984181304 -17.279129917 -0.293339305 0.086267058 0.927009989 0.217169351
1544686552.385341406 -66.050275783 32.644093658 -18.242398516 -0.302606836 0.088886810 0.924021553 0.216130534
1544686552.485390425 -67.389193303 33.276058835 -19.187197965 -0.311908440 0.091509188 0.920906572 0.215105274
1544686552.585383415 -68.674693753 33.878381691 -20.111350319 -0.321245785 0.093767980 0.917708862 0.214054096
1544686552.685378790 -69.906689377 34.450436359 -21.013797886 -0.330307841 0.096762499 0.914376809 0.213187244
1544686552.785328150 -71.083371386 34.990778639 -21.892585975 -0.339329470 0.100055975 0.910846773 0.212608725
1544686552.885346413 -72.204177021 35.500584608 -22.747671232 -0.348380280 0.103152278 0.907150197 0.212295334
1544686552.985339642 -73.265789597 35.980018405 -23.576248383 -0.357725860 0.106426080 0.903132391 0.212267715
1544686553.085349083 -74.265698381 36.430313100 -24.378692321 -0.367287471 0.109358016 0.899012210 0.211938162
1544686553.185310602 -75.200989104 36.851449905 -25.155067912 -0.376566835 0.112059052 0.894950897 0.211431026
1544686553.285308123 -89.014784986 46.352554795 -22.355899777 -0.301562941 0.083171452 0.921086592 0.231822760
1544686553.385312796 -90.428332269 47.110497168 -23.448408961 -0.309858322 0.084774905 0.918395303 0.230978576
1544686553.485306501 -91.791205328 47.842002269 -24.522986324 -0.318302569 0.086070261 0.915656841 0.229886785
1544686553.585310459 -93.103847421 48.544556090 -25.579348620 -0.326596936 0.088484382 0.912720543 0.229011280
1544686553.685356617 -94.365437848 49.218172611 -26.619138145 -0.334793821 0.090462184 0.909784056 0.228084768
1544686553.785311699 -95.573921033 49.861582550 -27.640331326 -0.342284492 0.092970536 0.906907582 0.227412496
1544686553.885285139 -96.728840705 50.476681291 -28.640875502 -0.350132902 0.094517618 0.904003876 0.226385429
1544686553.985280991 -97.829443534 51.063399495 -29.620262574 -0.357593048 0.096482943 0.901102638 0.225460171
1544686554.085325718 -98.875452183 51.621605280 -30.576372653 -0.365205175 0.097302447 0.898286460 0.224140248
1544686554.185295343 -99.865310946 52.148501345 -31.506337109 -0.372345734 0.099334657 0.895399656 0.223048732
1544686554.285272360 -117.400912412 64.571379356 -24.191047844 -0.278849527 0.075753720 0.925547712 0.244674780
1544686554.385284424 -118.989826235 65.470960321 -25.325430550 -0.284968499 0.078920731 0.923518600 0.244290540
1544686554.485302687 -120.535326928 66.342723644 -26.444989404 -0.291364253 0.081498819 0.921401975 0.243891812
1544686554.585247993 -122.033825320 67.186953544 -27.549396150 -0.297599795 0.084023922 0.919276757 0.243525332
1544686554.685296297 -123.485797281 68.005899722 -28.639099665 -0.304168244 0.085932635 0.917112504 0.242903101
1544686554.785293579 -124.888229508 68.797244111 -29.712161639 -0.310788128 0.087690434 0.914900763 0.242234847
1544686554.885255814 -126.241222746 69.559653831 -30.768828819 -0.317149735 0.089272717 0.912716393 0.241651016
1544686554.985242128 -127.544549089 70.292508345 -31.807572683 -0.323208514 0.091391247 0.910473845 0.241290850
1544686555.085238934 -128.795502611 70.995799320 -32.826186240 -0.329266198 0.093401480 0.908187174 0.240948110
1544686555.185282946 -129.992216233 71.669475545 -33.823852854 -0.335415399 0.094716602 0.905952791 0.240363926
1544686555.285227776 -145.078894084 82.794480453 -21.948953726 -0.243322924 0.069966730 0.932810801 0.256442236
1544686555.385246515 -146.797450380 83.817791561 -23.000315972 -0.249118881 0.070717924 0.931351028 0.255976601
1544686555.485226393 -148.470149846 84.814121880 -24.039430110 -0.254881883 0.071955949 0.929796280 0.255609947
1544686555.585220814 -150.096254679 85.782892038 -25.066764093 -0.260641379 0.072760641 0.928245977 0.255208476
1544686555.685220957 -151.674073759 86.723484022 -26.081176076 -0.265897252 0.074105179 0.926720660 0.254942921
1544686555.785214186 -153.201942940 87.634286473 -27.080135877 -0.271057206 0.075378125 0.925198391 0.254664616
1544686555.885242939 -154.679700095 88.515724456 -28.061240388 -0.276511898 0.076986960 0.923530627 0.254372481
1544686555.985215425 -156.105965894 89.367383900 -29.024582164 -0.281894728 0.078101951 0.921915282 0.253983584
1544686556.085242748 -157.482244805 90.189473633 -29.969793738 -0.286878551 0.079699044 0.920332086 0.253648596
