364455.297520638 1.069160376 0.041635367 -0.364212820 0.012534765 -0.014726510 0.026850905 0.999452369
364455.397471666 1.188231715 0.047574278 -0.365873718 0.012678949 -0.014624441 0.026883009 0.999451186
364455.497499943 1.318025222 0.052757155 -0.368096457 0.012440551 -0.014663807 0.026927474 0.999452408
364455.597458839 1.457571676 0.057656482 -0.370879564 0.012153399 -0.014669058 0.027004970 0.999453773
364455.697444201 1.606585576 0.063570472 -0.373605320 0.011833117 -0.014533782 0.026946880 0.999461161
364455.797482014 1.765713052 0.069571963 -0.376150241 0.011416234 -0.014535655 0.026932458 0.999466371
364455.897476912 1.934447046 0.075567065 -0.378364916 0.011050103 -0.014457250 0.026947658 0.999471214
364455.997456312 2.112717939 0.082237198 -0.380624589 0.010567663 -0.014433994 0.026794664 0.999480880
364456.097469568 2.300849958 0.089812981 -0.383155238 0.010166711 -0.014551173 0.026685928 0.999486249
364456.197437286 2.498091366 0.097820129 -0.386050372 0.009923218 -0.014639451 0.026705314 0.999486890
364456.297472715 2.703677963 0.106999754 -0.389267173 0.009904356 -0.014416755 0.026587543 0.999493453
364456.397468090 3.468756615 0.107106452 -0.267752446 0.009483943 -0.014693518 0.023875260 0.999561968
364456.497404337 3.718454205 0.113833837 -0.263542561 0.009319278 -0.014257894 0.023799806 0.999571625
364456.597454548 3.977218459 0.119665366 -0.258965435 0.008637149 -0.013950818 0.023707349 0.999584282
364456.697411060 4.244248667 0.125650755 -0.254363561 0.007979437 -0.013705722 0.023598355 0.999595718
364456.797445536 4.524933003 0.159495224 -0.207637680 0.007956302 -0.013211707 0.019845794 0.999684096
364456.897445917 4.806038927 0.182231094 -0.221927605 0.007687339 -0.013238340 0.018591262 0.999709966
364456.997444630 5.097676423 0.195328035 -0.217119292 0.007406769 -0.013274436 0.018568874 0.999712022
364457.097443104 5.387936200 0.206541505 -0.209257038 0.007641655 -0.013134359 0.018375995 0.999715668
364457.197409153 5.694894630 0.215448185 -0.201180178 0.005062785 -0.013228747 0.017918464 0.999739115
364457.297391176 5.997209691 0.215561131 -0.185496233 0.004468867 -0.012739262 0.016911154 0.999765849
364457.397388220 6.313907413 0.232067725 -0.177505591 0.005386275 -0.011722957 0.016661159 0.999777958
364457.497443676 6.552207363 0.173977787 -0.189881758 0.006905644 -0.010482239 0.009435658 0.999876694
364457.597396612 6.877746670 0.185547615 -0.188133042 0.007646572 -0.010891545 0.009525000 0.999866080
364457.697404861 7.211812299 0.196093281 -0.178964688 0.007624896 -0.011522548 0.009782577 0.999856686
364457.797363520 7.550465192 0.203089064 -0.174407426 0.006913360 -0.011803855 0.009591830 0.999860426
364457.897364140 7.891990231 0.207899310 -0.165255294 0.006262080 -0.011544259 0.008948878 0.999873709
364457.997349977 8.240787676 0.216103567 -0.158050896 0.006044300 -0.011017393 0.008780130 0.999882489
364458.097343683 8.600996372 0.222501649 -0.146511188 0.005345560 -0.010225785 0.008797116 0.999894729
364458.197364569 8.964451716 0.235985152 -0.144348257 0.005731967 -0.010887705 0.007951995 0.999892678
364458.297369003 9.348000527 0.247785161 -0.143398982 0.007545145 -0.011996675 0.007830380 0.999868909
364458.397385359 9.722798982 0.261180664 -0.141620062 0.008968932 -0.012102011 0.007876584 0.999855519
364458.497333050 10.064901281 0.238358644 -0.176950886 0.009405393 -0.011543173 0.013763049 0.999794415
364458.597384930 10.446809174 0.246414825 -0.168588849 0.009885315 -0.010590185 0.013705380 0.999801126
364458.697365046 10.840181616 0.256292184 -0.159860351 0.009337528 -0.009546351 0.013155631 0.999824288
364458.797328711 11.237491831 0.259114262 -0.146202396 0.008976098 -0.009407541 0.010118937 0.999864258
364458.897343636 11.640939201 0.264721579 -0.143186816 0.008559472 -0.010281842 0.010074347 0.999859754
364458.997317791 12.054512453 0.267533441 -0.138054110 0.007146930 -0.011898920 0.009522633 0.999858318
364459.097332954 12.470363698 0.274616610 -0.135107622 0.005947947 -0.013154621 0.008294984 0.999861376
364459.197328568 12.887914154 0.284723167 -0.130868615 0.006703375 -0.013055666 0.007872661 0.999861308
364459.297350168 13.303235937 0.302895683 -0.129057160 0.011315098 -0.012297195 0.007398846 0.999832988
364459.397281885 13.670988693 0.299717763 -0.174171655 0.013874609 -0.011526640 0.006913436 0.999813401
364459.497316360 14.102957192 0.303276915 -0.171144425 0.013399363 -0.012017212 0.007688633 0.999808446
364459.597314835 14.538939865 0.296862561 -0.164149124 0.009482694 -0.012334899 0.007598020 0.999850088
364459.697307587 14.979110666 0.281603140 -0.144446829 0.004817822 -0.011572099 0.007882723 0.999890363
364459.797296762 15.425555841 0.282309485 -0.137209531 0.004292701 -0.011672562 0.007719554 0.999892861
364459.897288322 15.881006764 0.296676879 -0.136238057 0.005409942 -0.013059089 0.006311164 0.999880174
364459.997278214 16.340645630 0.315207184 -0.141303109 0.008213538 -0.015084454 0.005753781 0.999835932
364460.097279072 16.802953667 0.322265586 -0.130219523 0.009607201 -0.015200420 0.006063508 0.999819925
364460.197291851 17.264506997 0.308271837 -0.111998552 0.006514144 -0.013514828 0.004799818 0.999875931
364460.297287464 17.731289757 0.303065075 -0.094506687 0.004017375 -0.012288348 0.005078888 0.999903526
364460.397313356 18.176539711 0.294896660 -0.116145524 0.002947690 -0.011513431 0.004154432 0.999920743
