1544682596.333428621 0.338879979 0.468653882 -0.403606027 -0.007291338 0.013721430 0.430032064 0.902679890
1544682596.433376312 0.356507725 0.499456255 -0.411911498 -0.007741521 0.013904513 0.430184419 0.902600742
1544682596.533426285 0.375620044 0.531954126 -0.421288275 -0.007961094 0.014106156 0.430448022 0.902470020
1544682596.633424759 0.395340693 0.566403391 -0.432385739 -0.008445572 0.013798044 0.430574288 0.902410145
1544682596.733415365 0.415095250 0.601676938 -0.444759109 -0.008438230 0.013567576 0.430806857 0.902302704
1544682596.833415508 0.434512176 0.638031647 -0.457831014 -0.008305510 0.012981153 0.431005983 0.902217463
1544682596.933356762 0.452290305 0.674483146 -0.470710588 -0.007765435 0.012466667 0.431198837 0.902137375
1544682597.033355236 0.468365942 0.710453403 -0.483333237 -0.007071329 0.011957886 0.431433965 0.902037549
1544682597.133349657 0.482271861 0.745767573 -0.494006981 -0.006037570 0.011920663 0.431623289 0.901954978
1544682597.233352184 0.495197277 0.779253718 -0.503042969 -0.005917223 0.011890994 0.431791080 0.901875853
1544682597.333390474 0.506640807 0.812549085 -0.510984953 -0.005014310 0.012508565 0.432069871 0.901739441
1544682597.433408737 11.327924609 15.828208525 -0.026501815 -0.002436866 0.012550838 0.465892340 0.884749041
1544682597.533385038 11.962491874 16.739056225 -0.017512621 -0.002957459 0.015296182 0.466606959 0.884327556
1544682597.633385658 12.596893804 17.648402681 -0.009475681 -0.004086632 0.017843312 0.467305488 0.883906384
1544682597.733380318 13.230990860 18.556438414 -0.003234136 -0.005169068 0.019939012 0.467944856 0.883517588
1544682597.833344460 13.864111651 19.461842511 0.001917674 -0.006673161 0.021755498 0.468621007 0.883106177
1544682597.933348417 14.495074226 20.364826516 0.006253465 -0.007992320 0.023772894 0.469310647 0.882676888
1544682598.033316612 15.124217118 21.263640057 0.011055717 -0.010360804 0.025469986 0.469974671 0.882251519
1544682598.133365393 15.750867003 22.161332231 0.016222964 -0.011421987 0.027848900 0.470673354 0.881793950
1544682598.233353376 16.376306644 23.054946775 0.021603396 -0.014460931 0.029767461 0.471311245 0.881345840
1544682598.333355904 17.000483641 23.946713660 0.025806864 -0.016380823 0.032464486 0.472076215 0.880807455
1544682598.433300495 17.648723180 23.014239052 -3.736016493 -0.088642614 0.144273019 0.436048338 0.883849325
1544682598.533350229 18.218476529 23.712057075 -3.973145208 -0.091948633 0.149018275 0.435437824 0.883024860
1544682598.633342981 18.772134296 24.383388368 -4.207294073 -0.095180501 0.153502266 0.434980083 0.882139475
1544682598.733345270 19.305976397 25.030596207 -4.434529993 -0.097604499 0.158822870 0.434111099 0.881360432
1544682598.833343983 19.822254248 25.650033319 -4.653864208 -0.100491158 0.164450536 0.433433767 0.880336707
1544682598.933306217 20.319578715 26.241463130 -4.867066573 -0.103313641 0.170121473 0.432609475 0.879337261
1544682599.033286333 20.798123898 26.804567386 -5.073717789 -0.105349191 0.176179825 0.431682140 0.878357983
1544682599.133339882 21.258371358 27.337144801 -5.273691094 -0.109060835 0.181886115 0.430872610 0.877138512
1544682599.233298302 21.698611615 27.838069237 -5.466932199 -0.111629464 0.188329257 0.429771739 0.875994981
1544682599.333325148 22.119108506 28.308721553 -5.655023920 -0.115082758 0.193722418 0.428514722 0.874987267
1544682599.433312893 24.789294899 30.549657424 -5.304534305 -0.095825634 0.173161427 0.406109893 0.892136381
1544682599.533305407 25.346823428 31.157707155 -5.595300397 -0.098016313 0.177861377 0.405090430 0.891436973
1544682599.633301973 25.882747078 31.740155283 -5.877352474 -0.100630684 0.182972637 0.403765889 0.890711843
1544682599.733294964 26.396989387 32.295210624 -6.151647941 -0.102546237 0.189078903 0.402331808 0.889866593
1544682599.833284140 26.891357713 32.821531955 -6.420081192 -0.105250379 0.194681538 0.400927574 0.888976117
1544682599.933253050 27.365366659 33.317084484 -6.683259863 -0.108100410 0.199791088 0.399590779 0.888101927
1544682600.033288479 27.817048243 33.780283750 -6.940437006 -0.111225683 0.205047164 0.398273092 0.887109380
1544682600.133302689 28.243965367 34.212304136 -7.188662423 -0.114455033 0.210905389 0.396750032 0.886006983
1544682600.233277321 28.646667550 34.615079475 -7.430767881 -0.115689609 0.216564272 0.395290699 0.885133376
1544682600.333279848 30.940234111 37.604554638 -5.068382588 -0.074028934 0.161296071 0.404310315 0.897238243
1544682600.433265924 31.505134647 38.246495139 -5.351035885 -0.074144962 0.164025773 0.403390148 0.897147958
1544682600.533233404 32.049097713 38.866238382 -5.620176482 -0.075260959 0.169145459 0.402243394 0.896619124
1544682600.633247137 32.575850664 39.461810426 -5.878513173 -0.077714118 0.175397538 0.401269719 0.895644367
1544682600.733236313 33.084240823 40.033015624 -6.136085944 -0.079966599 0.181252524 0.400303734 0.894712125
1544682600.833204985 33.574055959 40.579210892 -6.396836564 -0.083336447 0.185140884 0.399466742 0.893982221
1544682600.933250904 34.044155644 41.101185512 -6.658295016 -0.085481250 0.188457119 0.398679086 0.893438222
1544682601.033261061 34.493875331 41.596959092 -6.915311796 -0.088536414 0.191261153 0.397964707 0.892863129
1544682601.133245230 34.921877140 42.067537619 -7.165218019 -0.090798435 0.194498078 0.397183761 0.892284261
1544682601.233231306 35.327499829 42.512442794 -7.406185191 -0.093617287 0.198005610 0.396371847 0.891582268
1544682601.333184004 35.709277571 42.930837779 -7.639040402 -0.095286976 0.202410488 0.395393834 0.890850213
1544682601.433183908 38.027069767 46.181580957 -5.475098378 -0.064553489 0.146824567 0.408091567 0.898741713
1544682601.533173084 38.586708517 46.830240590 -5.722355101 -0.066446420 0.150789320 0.407481733 0.898223854
1544682601.633221865 39.128742571 47.461836759 -5.970246687 -0.068260536 0.154080923 0.406825621 0.897826532
1544682601.733215332 39.651526298 48.074672325 -6.218193017 -0.068909899 0.157663144 0.406108003 0.897479832
1544682601.833205462 40.156936690 48.666060577 -6.463035318 -0.070518170 0.161288955 0.405444034 0.897010700
1544682601.933167934 40.642248956 49.236326660 -6.703461052 -0.072250953 0.165713337 0.404558070 0.896466206
1544682602.033163309 41.108406010 49.785176319 -6.941319960 -0.074114426 0.170250858 0.403747384 0.895829083
1544682602.133153439 41.556329046 50.311914578 -7.179126880 -0.075844990 0.173954436 0.403183124 0.895226653
1544682602.233169556 41.982926206 50.818948708 -7.418496909 -0.076123271 0.177013662 0.402481964 0.894918812
1544682602.333150625 42.389782476 51.303749191 -7.655773074 -0.076619565 0.179095731 0.401877608 0.894733787
1544682602.433192253 44.921200926 54.614502930 -6.067327884 -0.048808480 0.132401017 0.413617387 0.899448920
1544682602.533184528 45.488604615 55.312661143 -6.305938905 -0.048471859 0.133923361 0.413175397 0.899444886
1544682602.633186340 46.043111635 55.993412414 -6.537830404 -0.049501849 0.135886774 0.412911872 0.899215290
1544682602.733178854 46.581027111 56.659343274 -6.764020658 -0.050196225 0.138823756 0.412449001 0.898940557
1544682602.833188295 47.103882941 57.308016140 -6.987835655 -0.051571890 0.141984124 0.412127009 0.898516654
1544682602.933169127 47.610121668 57.939789240 -7.210563777 -0.052869567 0.145205632 0.411604242 0.898165954
1544682603.033118248 48.099153153 58.554420664 -7.433931890 -0.054077383 0.148221513 0.411095010 0.897834569
1544682603.133147240 48.572091618 59.151741567 -7.657877293 -0.055146955 0.151030760 0.410697719 0.897483095
1544682603.233150959 49.028176902 59.731014212 -7.881590378 -0.056979776 0.153049896 0.410302808 0.897207133
1544682603.333111525 49.466944955 60.292385577 -8.103265356 -0.057944714 0.154980661 0.410012326 0.896946653
1544682603.433148623 52.146198578 63.492576130 -5.311412122 -0.035833319 0.104066589 0.416819449 0.902301316
1544682603.533100128 52.765179225 64.249933668 -5.503235862 -0.036051471 0.104632278 0.416553072 0.902350218
1544682603.633102417 53.373421242 64.997464651 -5.691526276 -0.036356607 0.105517389 0.416056607 0.902463948
1544682603.733140230 53.971284413 65.734367571 -5.876037814 -0.036767796 0.106700619 0.415174501 0.902714374
1544682603.833090067 54.559505095 66.458361400 -6.057798305 -0.037413670 0.107695601 0.414364785 0.902941692
1544682603.933091879 55.138721106 67.170029784 -6.237461136 -0.038236167 0.108683754 0.413551319 0.903161748
1544682604.033124924 55.706927771 67.870039075 -6.414574553 -0.039282954 0.109932821 0.412669591 0.903368935
1544682604.133072138 56.263531016 68.557108903 -6.589315494 -0.039886137 0.111673761 0.411940856 0.903461564
