1544681142.311712742 -0.112291891 0.189634992 -0.361563467 0.000035943 0.000852685 -0.393187635 0.919457860
1544681142.411667585 -0.172524872 0.259370995 -0.364558096 -0.000820559 0.000735840 -0.393638665 0.919264590
1544681142.511671066 -0.236201183 0.334625489 -0.367370608 -0.000819572 0.000435014 -0.393986178 0.919115896
1544681142.611660480 -0.304616492 0.414777703 -0.369168942 -0.000516506 0.000496684 -0.394485549 0.918901865
1544681142.711662292 -0.377300233 0.499184752 -0.369618145 -0.000400723 0.000717033 -0.395005716 0.918678295
1544681142.811679840 -0.454465813 0.587418018 -0.369930256 0.000177087 0.000608895 -0.395463979 0.918481268
1544681142.911641121 -0.537600295 0.679217860 -0.371712870 -0.000379495 0.001047400 -0.395913024 0.918287339
1544681143.011643171 -0.625666227 0.775862380 -0.374322125 0.000164957 0.001057361 -0.395845485 0.918316507
1544681143.111646652 -0.717502776 0.878509775 -0.376174111 0.000129316 0.001539511 -0.395893509 0.918295128
1544681143.211661816 -0.813090466 0.986123966 -0.378670695 0.000756092 0.001431508 -0.395504096 0.918462786
1544681143.311626434 -0.912524745 1.098630125 -0.382201023 0.000632402 0.001335545 -0.395292186 0.918554247
1544681143.411642790 11.025526382 -13.245689484 0.267859867 0.000624694 0.002396294 -0.431720071 0.902004239
1544681143.511617422 11.632363970 -13.984558902 0.290873628 0.001693257 0.004465905 -0.432082622 0.901821377
1544681143.611636639 12.234252750 -14.717533151 0.315001612 0.002916680 0.006782081 -0.432419332 0.901642400
1544681143.711615801 12.830462883 -15.443520864 0.340040398 0.003895372 0.009508066 -0.432743431 0.901458566
1544681143.811613083 13.421991326 -16.162361902 0.365247876 0.005353714 0.011993777 -0.432967553 0.901313811
1544681143.911594629 14.008181583 -16.874353599 0.389690880 0.006109434 0.014512249 -0.433311443 0.901106688
1544681144.011648178 14.588945969 -17.578999683 0.413581392 0.007390241 0.016778582 -0.433411190 0.901009769
1544681144.111601114 15.163185285 -18.274417472 0.436758174 0.008428492 0.019132866 -0.433468154 0.900926331
1544681144.211600542 15.731499832 -18.961174337 0.459875032 0.009405290 0.021548038 -0.433405529 0.900892263
1544681144.311587095 16.293549693 -19.637648458 0.484319083 0.010786517 0.023968537 -0.433213121 0.900908182
1544681144.411585569 16.742904920 -18.493689240 -2.366921052 0.084785497 0.141099803 -0.390165407 0.905910161
1544681144.511586189 17.232994770 -18.966786636 -2.528854796 0.088326356 0.147320088 -0.388374804 0.905350903
1544681144.611581564 17.699660924 -19.407617834 -2.683541348 0.091999426 0.153179517 -0.386592197 0.904775450
